player_id,City,Event,Sport
152920,Torino,"Ski Jumping Men's Large Hill, Team",Ski Jumping
152921,Sochi,"Ski Jumping Men's Normal Hill, Individual",Ski Jumping
152922,Sochi,"Ski Jumping Men's Large Hill, Individual",Ski Jumping
152923,Sochi,"Ski Jumping Men's Large Hill, Team",Ski Jumping
152939,Innsbruck,"Speed Skating Men's 1,500 metres",Speed Skating
152940,Grenoble,"Speed Skating Men's 1,500 metres",Speed Skating
152944,Nagano,Ice Hockey Men's Ice Hockey,Ice Hockey
152945,Salt Lake City,Ice Hockey Men's Ice Hockey,Ice Hockey
152965,Torino,Nordic Combined Men's Team,Nordic Combined
152966,Torino,Nordic Combined Men's Individual,Nordic Combined
152967,Torino,Nordic Combined Men's Sprint,Nordic Combined
152982,Torino,Cross Country Skiing Women's Sprint,Cross Country Skiing
152983,Sochi,Cross Country Skiing Women's Sprint,Cross Country Skiing
153025,Torino,Short Track Speed Skating Women's 500 metres,Short Track Speed Skating
153026,Torino,"Short Track Speed Skating Women's 1,000 metres",Short Track Speed Skating
153027,Torino,"Short Track Speed Skating Women's 1,500 metres",Short Track Speed Skating
153028,Vancouver,Short Track Speed Skating Women's 500 metres,Short Track Speed Skating
153029,Vancouver,"Short Track Speed Skating Women's 1,000 metres",Short Track Speed Skating
153030,Vancouver,"Short Track Speed Skating Women's 3,000 metres Relay",Short Track Speed Skating
153042,Grenoble,Alpine Skiing Men's Giant Slalom,Alpine Skiing
153046,Lake Placid,Ice Hockey Men's Ice Hockey,Ice Hockey
153084,Innsbruck,Bobsleigh Men's Two,Bobsleigh
153113,Sochi,Luge Men's Singles,Luge
153131,Lake Placid,Bobsleigh Men's Two,Bobsleigh
153134,Sankt Moritz,Ice Hockey Men's Ice Hockey,Ice Hockey
153160,Sankt Moritz,Alpine Skiing Men's Downhill,Alpine Skiing
153161,Sankt Moritz,Alpine Skiing Men's Combined,Alpine Skiing
153235,Nagano,Alpine Skiing Men's Giant Slalom,Alpine Skiing
153236,Nagano,Alpine Skiing Men's Slalom,Alpine Skiing
153237,Nagano,Alpine Skiing Men's Combined,Alpine Skiing
153248,Torino,Figure Skating Women's Singles,Figure Skating
153253,Lake Placid,Ice Hockey Men's Ice Hockey,Ice Hockey
153259,Innsbruck,Figure Skating Mixed Ice Dancing,Figure Skating
153283,Garmisch-Partenkirchen,Figure Skating Men's Singles,Figure Skating
153284,Sankt Moritz,Figure Skating Men's Singles,Figure Skating
153335,Cortina d'Ampezzo,Ice Hockey Men's Ice Hockey,Ice Hockey
153336,Squaw Valley,Ice Hockey Men's Ice Hockey,Ice Hockey
153369,Albertville,Alpine Skiing Men's Giant Slalom,Alpine Skiing
153370,Lillehammer,Alpine Skiing Men's Giant Slalom,Alpine Skiing
153371,Lillehammer,Alpine Skiing Men's Combined,Alpine Skiing
153372,Nagano,Alpine Skiing Men's Giant Slalom,Alpine Skiing
153373,Nagano,Alpine Skiing Men's Slalom,Alpine Skiing
153374,Nagano,Alpine Skiing Men's Combined,Alpine Skiing
153375,Lillehammer,Ice Hockey Men's Ice Hockey,Ice Hockey
153376,Innsbruck,Cross Country Skiing Men's 50 kilometres,Cross Country Skiing
153378,Sarajevo,Biathlon Men's 10 kilometres Sprint,Biathlon
153379,Sarajevo,Biathlon Men's 4 x 7.5 kilometres Relay,Biathlon
153380,Calgary,Cross Country Skiing Men's 15 kilometres,Cross Country Skiing
153381,Calgary,Cross Country Skiing Men's 30 kilometres,Cross Country Skiing
153382,Albertville,Biathlon Men's 10 kilometres Sprint,Biathlon
153383,Albertville,Biathlon Men's 4 x 7.5 kilometres Relay,Biathlon
153393,Calgary,Alpine Skiing Men's Super G,Alpine Skiing
153394,Calgary,Alpine Skiing Men's Giant Slalom,Alpine Skiing
153399,Vancouver,Bobsleigh Men's Two,Bobsleigh
153400,Vancouver,Bobsleigh Men's Four,Bobsleigh
153407,Salt Lake City,Cross Country Skiing Men's Sprint,Cross Country Skiing
153408,Salt Lake City,Cross Country Skiing Men's 50 kilometres,Cross Country Skiing
153409,Salt Lake City,Cross Country Skiing Men's 10/10 kilometres Pursuit,Cross Country Skiing
153410,Sochi,Alpine Skiing Men's Downhill,Alpine Skiing
153411,Sochi,Alpine Skiing Men's Super G,Alpine Skiing
153412,Sochi,Alpine Skiing Men's Giant Slalom,Alpine Skiing
153413,Sochi,Alpine Skiing Men's Combined,Alpine Skiing
153420,Albertville,Figure Skating Mixed Ice Dancing,Figure Skating
153429,Sochi,Bobsleigh Women's Two,Bobsleigh
153432,Salt Lake City,Freestyle Skiing Men's Moguls,Freestyle Skiing
153433,Torino,Freestyle Skiing Men's Moguls,Freestyle Skiing
153441,Sochi,Cross Country Skiing Women's 10 kilometres,Cross Country Skiing
153442,Sochi,Cross Country Skiing Women's 4 x 5 kilometres Relay,Cross Country Skiing
153455,Lillehammer,Biathlon Men's 10 kilometres Sprint,Biathlon
153456,Lillehammer,Biathlon Men's 20 kilometres,Biathlon
153457,Lillehammer,Biathlon Men's 4 x 7.5 kilometres Relay,Biathlon
153458,Nagano,Biathlon Men's 10 kilometres Sprint,Biathlon
153459,Nagano,Biathlon Men's 4 x 7.5 kilometres Relay,Biathlon
153460,Salt Lake City,Biathlon Men's 10 kilometres Sprint,Biathlon
153461,Salt Lake City,Biathlon Men's 12.5 kilometres Pursuit,Biathlon
153462,Salt Lake City,Biathlon Men's 20 kilometres,Biathlon
153463,Salt Lake City,Biathlon Men's 4 x 7.5 kilometres Relay,Biathlon
153468,Sankt Moritz,Speed Skating Men's 500 metres,Speed Skating
153469,Sankt Moritz,"Speed Skating Men's 5,000 metres",Speed Skating
153498,Lake Placid,Nordic Combined Men's Individual,Nordic Combined
153499,Sarajevo,Nordic Combined Men's Individual,Nordic Combined
153500,Innsbruck,Ice Hockey Men's Ice Hockey,Ice Hockey
153501,Grenoble,Ice Hockey Men's Ice Hockey,Ice Hockey
153502,Innsbruck,Ice Hockey Men's Ice Hockey,Ice Hockey
153508,Sapporo,Luge Women's Singles,Luge
153509,Innsbruck,Luge Women's Singles,Luge
153510,Sochi,Freestyle Skiing Men's Slopestyle,Freestyle Skiing
153515,Cortina d'Ampezzo,Cross Country Skiing Men's 15 kilometres,Cross Country Skiing
153516,Cortina d'Ampezzo,Cross Country Skiing Men's 4 x 10 kilometres Relay,Cross Country Skiing
153517,Innsbruck,Cross Country Skiing Men's 30 kilometres,Cross Country Skiing
153518,Innsbruck,Cross Country Skiing Men's 50 kilometres,Cross Country Skiing
153519,Albertville,Ice Hockey Men's Ice Hockey,Ice Hockey
153520,Lillehammer,Ice Hockey Men's Ice Hockey,Ice Hockey
153521,Salt Lake City,Ice Hockey Men's Ice Hockey,Ice Hockey
153523,Salt Lake City,"Speed Skating Women's 1,500 metres",Speed Skating
153524,Salt Lake City,"Speed Skating Women's 3,000 metres",Speed Skating
153530,Calgary,Luge Men's Singles,Luge
153541,Vancouver,Alpine Skiing Men's Super G,Alpine Skiing
153542,Vancouver,Alpine Skiing Men's Giant Slalom,Alpine Skiing
153543,Vancouver,Alpine Skiing Men's Slalom,Alpine Skiing
153544,Sochi,Alpine Skiing Men's Giant Slalom,Alpine Skiing
153545,Sochi,Alpine Skiing Men's Slalom,Alpine Skiing
153562,Sankt Moritz,Alpine Skiing Men's Downhill,Alpine Skiing
153565,Vancouver,Luge Men's Singles,Luge
153566,Sochi,Luge Men's Singles,Luge
153567,Sochi,Luge Mixed Team Relay,Luge
153575,Salt Lake City,Alpine Skiing Women's Giant Slalom,Alpine Skiing
153576,Torino,Alpine Skiing Women's Super G,Alpine Skiing
153577,Torino,Alpine Skiing Women's Giant Slalom,Alpine Skiing
153578,Vancouver,Alpine Skiing Women's Downhill,Alpine Skiing
153579,Vancouver,Alpine Skiing Women's Super G,Alpine Skiing
153580,Vancouver,Alpine Skiing Women's Giant Slalom,Alpine Skiing
153581,Vancouver,Alpine Skiing Women's Slalom,Alpine Skiing
153582,Vancouver,Alpine Skiing Women's Combined,Alpine Skiing
153583,Sochi,Alpine Skiing Women's Downhill,Alpine Skiing
153584,Sochi,Alpine Skiing Women's Super G,Alpine Skiing
153585,Sochi,Alpine Skiing Women's Giant Slalom,Alpine Skiing
153586,Sochi,Alpine Skiing Women's Slalom,Alpine Skiing
153587,Sochi,Alpine Skiing Women's Combined,Alpine Skiing
153605,Vancouver,Skeleton Women's Skeleton,Skeleton
153606,Sochi,Skeleton Women's Skeleton,Skeleton
153624,Salt Lake City,"Ski Jumping Men's Normal Hill, Individual",Ski Jumping
153625,Salt Lake City,"Ski Jumping Men's Large Hill, Individual",Ski Jumping
153626,Salt Lake City,"Ski Jumping Men's Large Hill, Team",Ski Jumping
153627,Torino,"Ski Jumping Men's Normal Hill, Individual",Ski Jumping
153689,Grenoble,Ice Hockey Men's Ice Hockey,Ice Hockey
153715,Calgary,Ice Hockey Men's Ice Hockey,Ice Hockey
153753,Lake Placid,Ice Hockey Men's Ice Hockey,Ice Hockey
153754,Nagano,"Ski Jumping Men's Normal Hill, Individual",Ski Jumping
153755,Nagano,"Ski Jumping Men's Large Hill, Individual",Ski Jumping
153756,Nagano,"Ski Jumping Men's Large Hill, Team",Ski Jumping
153757,Salt Lake City,"Ski Jumping Men's Normal Hill, Individual",Ski Jumping
153758,Salt Lake City,"Ski Jumping Men's Large Hill, Individual",Ski Jumping
